palabra,word,frase,sentence,palabra_alterna
por,no direct translation,Por la noche veo la televisión antes de ir a dormir.,I watch television at night before going to bed.,
por,no direct translation,¿Por qué no vienes conmigo al cine esta noche?,Why do not you come with me to the movies tonight?,
por,no direct translation,"Por favor, traeme un vaso de agua.",Please bring me a glass of water.,
por,no direct translation,¿Por qué estás triste hoy?,Why are you sad today?,
por,no direct translation,¿Por qué no lo hiciste ayer cuando te lo pedí?,Why didn't you do it yesterday when I asked you to?,
por,no direct translation,Vi un zorro por el camino cuando iba a casa.,I saw a fox on the way home.,
por,no direct translation,Se ve el jardín por la ventana.,The garden can be seen through the window.,
por,no direct translation,¿Por qué no me dijiste que tenías una reunión a las 4 de la tarde?,Why didn't you tell me you had a meeting at 4pm?,
por,no direct translation,"Por favor, no hables tan alto que molestas a los demás.",Please do not speak so loudly that you disturb others.,
por,no direct translation,¿Por qué siempre llegas tarde a las citas?,Why are you always late for appointments?,
por,no direct translation,"Por la mañana, me gusta tomar un café mientras leo el periódico.","In the morning, I like to have a coffee while reading the newspaper.",
por,no direct translation,¿Por qué no hacemos un picnic en el parque el fin de semana?,Why don’t we have a picnic in the park this weekend?,
por,no direct translation,¿Por qué no lo probamos antes de decidir si nos gusta o no?,Why don’t we try it before deciding if we like it or not?,
por,for,Estudio español por mi trabajo.,I am studying Spanish for my job.,
por,from,"Por lo que entiendo, necesitamos más tiempo para terminar el proyecto.","From what I understand, we need more time to finish the project.",
por,from,"Por lo que he oído, hay una fiesta este fin de semana.","From what I've heard, there is a party this weekend.",
por,from,"Por lo que vi en la presentación, el producto tiene mucho potencial.","From what I saw in the presentation, the product has a lot of potential.",
por,from,"Por lo que parece, va a llover mañana.","From what it seems, it's going to rain tomorrow.",
por,no direct translation,Por lo menos tenemos suficiente comida para durar una semana.,At least we have enough food to last a week.,
por,no direct translation,Por lo menos intenté hacerlo bien.,At least I tried to do it well.,
por,for,"Por primera vez en mi vida, me siento realmente feliz.","For the first time in my life, I feel truly happy.",
por,for,"Por primera vez en la historia, una mujer ha sido elegida como presidenta.","For the first time in history, a woman has been elected as president.",
por,from,El salario ha aumentado en un 10 percent por ciento de lo que era antes.,The salary has increased by 10 percent from what it was before.,
por,from,El aumento del costo de vida ha sido del 3 percent por ciento en el último año.,The cost of living has increased by 3 percent over the past year.,
por,no direct translation,Se espera una respuesta por parte de la empresa en las próximas semanas.,A response from the company is expected in the coming weeks.,
por,no direct translation,Se han recibido numerosas quejas por parte de los clientes sobre el servicio.,There have been numerous complaints from customers about the service.,
por,no direct translation,La empresa está tratando de llegar a los clientes por medio de redes sociales.,The company is trying to reach customers through social media.,
por,no direct translation,Los resultados del examen se enviarán por medio de correo electrónico.,The exam results will be sent by email.,
por,no direct translation,"No hemos dormido bien, por lo tanto estamos cansados hoy.","We haven't slept well, therefore we are tired today.",
por,no direct translation,"El clima está frío, por lo tanto debemos abrigarnos.","The weather is cold, therefore we must wrap up warm.",
por,no direct translation,"Por lo general, me gusta leer antes de dormir.","Generally, I like to read before bed.",
por,no direct translation,"Por lo general, el tráfico es más ligero durante los fines de semana.","Generally, traffic is lighter on weekends.",
por,no direct translation,El avión voló por encima de las nubes.,The plane flew above the clouds.,
por,no direct translation,Él saltó por encima del muro.,He jumped over the wall.,
por,no direct translation,Este es el coche por el que he estado preguntando.,This is the car I have been asking about.,
por,no direct translation,Él es el hombre por el que he estado buscando.,He is the man I have been looking for.,
con,with,Agarró el lápiz con la mano.,He grabbed the pencil with his hand.,
con,with,Tomó el papel con la otra mano.,He took the paper with the other hand.,
con,with,Con el tiempo y la práctica aprenderás a tocar el piano.,With time and practice you will learn to play the piano.,
con,with,Abrió la puerta con la llave.,He opened the door with the key.,
con,with,"Con el dinero que había ahorrado, compró un regalo para su amigo.","With the money he had saved, he bought a gift for his friend.",
con,in,Abrigó a su hijo con la chaqueta para protegerlo del frío.,He wrapped his child in a jacket to protect them from the cold.,
con,with,"Con el teléfono móvil, hizo una llamada a su madre.",He made a phone call to his mother with his mobile phone.,
con,with,Cosió la ropa con un hilo y una aguja.,He sewed the clothes with a thread and a needle.,
con,with,Se sentó con el libro en la mano listo para empezar a leer.,He sat with the book in his hand ready to start reading.,
con,with,Estoy de acuerdo con lo que has dicho.,I agree with what you said.,
con,with,No estoy contento con lo que ha pasado.,I am not happy with what happened.,
con,no direct translation,"De acuerdo con el informe, las ventas han aumentado en un 20 percent.","According to the report, sales have increased by 20 percent.",
con,no direct translation,"De acuerdo con lo que dijo el doctor, necesito tomar esta medicina dos veces al día.","According to what the doctor said, I need to take this medicine twice a day.",
con,with,Este problema tiene que ver con la falta de comunicación en el equipo.,This problem has to do with the lack of communication in the team.,
con,with,Su éxito tiene que ver con su dedicación y esfuerzo constante.,His success has to do with his dedication and constant effort.,
no,not,No tengo dinero en el bolsillo.,I do not have any money in my pocket.,
no,not,A mi no me gusta el pescado.,I do not like fish.,
no,not,No puedo hablar ahora porque estoy ocupado.,I can not talk now because I am busy.,
no,not,No sé cómo hacerlo sin tu ayuda.,I do not know how to do it without your help.,
no,not,Hoy no tengo ganas de ir al cine.,I do not feel like going to the movies today.,
no,not,No estoy de acuerdo contigo en ese punto.,I do not agree with you on that point.,
no,not,No me llames a esta hora porque estoy durmiendo.,Do not call me at this hour because I am sleeping.,
no,not,No vayas a la escuela sin tu mochila.,Do not go to school without your backpack.,
no,not,No tienes permiso para salir sin decirme a dónde vas.,You do not have permission to leave without telling me where you're going.,
no,not,"No te preocupes, lo arreglaré cuando llegue a casa.","Do not worry, I'll fix it when I get home.",
una,a,La manzana es una fruta muy saludable.,The apple is a very healthy fruit.,
una,a,Hay una silla al lado de la mesa.,There is a chair next to the table.,
una,a,Una flor roja es muy bonita.,A red flower is very pretty.,
una,a,La ventana está abierta dejando entrar una brisa fresca.,The window is open letting in a cool breeze.,
una,a,Una niña con un vestido rojo está saltando a la cuerda.,A girl in a red dress is skipping rope.,
una,a,Una almohada suave está en el sofá.,A soft pillow is on the couch.,
una,a,Puedes ver una estrella brillando en el cielo nocturno.,You can see a star shining in the night sky.,
una,a,Una nube blanca flota en el horizonte.,A white cloud floats on the horizon.,
una,a,Hay una sombrilla en el armario de la entrada.,There is an umbrella in the entrance closet.,
una,a,Una gafa está sobre la mesa.,A pair of glasses is on the table.,
una,a,Siento una mano fría tocando mi hombro.,I feel a cold hand touching my shoulder.,
una,a,Una roca lisa y redonda está en la playa.,"A smooth, round rock is on the beach.",
una,a,Una vela perfumada está.,A scented candle is burning.,
su,your,Votar por su favorito café es una buena forma de expresar tu opinión.,Voting for your favorite coffee is a good way to express your opinion.,
su,his,El estilo de su arte es único y muy original.,His art style is unique and very original.,
su,her,El perro y su casa son dos cosas que le son muy queridas.,The dog and her house are two things that she holds dear.,
su,he,A su ropa le presta mucha atención y siempre está limpia y planchada.,He pays a lot of attention to his clothes and they are always clean and ironed.,
su,his,Su sonrisa es contagiosa y siempre logra alegrar el día.,His smile is contagious and always brightens up the day.,
su,her,Su perro es muy leal y siempre está a su lado.,Her dog is very loyal and always by her side.,
su,his,La pizza es su comida favorita y siempre pide una porcion extra de queso.,Pizza is his favorite food and he always orders extra cheese.,
su,her,Su familia es muy unida y siempre se apoyan mutuamente.,Her family is very close and they always support each other.,
su,his,El libro que tiene en su mano es su favorito porque tiene una historia emocionante.,The book he has in his hand is his favorite because it has an exciting story.,
su,her,Su trabajo es muy importante para él y siempre trata de hacerlo lo mejor posible.,Her job is very important to her and she always tries to do it to the best of her ability.,
su,his,Su amigo es muy divertido y siempre están riendo juntos.,His friend is very funny and they are always laughing together.,
su,her,Su casa es muy grande y lujosa.,Her house is very large and luxurious.,
su,his,Su familia es muy rica y poderosa.,His family is very rich and powerful.,
su,her,Su esposa es muy bella y amable.,Her wife is very beautiful and kind.,
su,their,El estilo de su arte es único.,The style of their art is unique.,
su,his,Su nombre es Phillip.,His name is Phillip.,
su,her,Ella lee su libro.,She reads her book.,
su,no direct translation,"El aumento de los precios afectó a la economía, a su vez afectando a la población.","The increase in prices affected the economy, in turn affecting the population.",
su,no direct translation,"El éxito en el trabajo trajo más responsabilidades, a su vez aumentando la presión.","Success in the job brought more responsibilities, in turn increasing the pressure.",
su,his,Esta es una de las decisiones más importantes de su vida.,This is one of the most important decisions of his life.,
su,his,Es uno de los momentos más felices de su vida.,This is one of the happiest moments of his life.,
su,no direct translation,"Los empleados están insatisfechos con su salario, por su parte la empresa está en dificultades financieras.","The employees are unhappy with their salary, while on the other hand, the company is facing financial difficulties.",
su,no direct translation,"El equipo de fútbol ha tenido una buena temporada, por su parte el entrenador ha sido elogiado por su liderazgo.","The football team has had a good season, while on the other hand, the coach has been praised for his leadership.",
para,for,Voy a preparar una ensalada para el almuerzo.,I'm going to prepare a salad for lunch.,
para,for,Tenemos planes de ir a la playa para el fin de semana.,We have plans to go to the beach for the weekend.,
para,for,Necesito comprar un abrigo caliente para el invierno.,I need to buy a warm coat for winter.,
para,for,Voy a cocinar una sopa de verduras para la cena.,I'm going to cook a vegetable soup for dinner.,
para,for,Necesito llevar una camisa y un pantalón formal para el trabajo.,I need to wear a shirt and formal pants for work.,
para,for,Voy a comprar un libro para el regalo de cumpleaños de mi amigo.,I'm going to buy a book for my friend's birthday gift.,
para,for,Voy a ir a la piscina todos los días para el verano.,I'm going to go to the pool every day for the summer.,
para,for,Voy a hacer una barbacoa con mis amigos para el fin de semana.,I'm going to have a barbecue with my friends for the weekend.,
para,for,Voy a comprarle un ramo de flores para el cumpleaños de mi mamá.,I'm going to buy my mom a bouquet of flowers for her birthday.,
para,for,Necesito empacar una maleta y una mochila para el viaje.,I need to pack a suitcase and a backpack for the trip.,
para,for,Voy a ir a un campamento con mis hijos para el fin de semana.,I'm going to go to a camping trip with my kids for the weekend.,
para,for,Voy a comprar un vestido nuevo para el baile.,I'm going to buy a new dress for the dance.,
para,for,Voy a prepararle una cena especial para el cumpleaños de mi esposo.,I'm going to prepare a special dinner for my husband's birthday.,
para,for,Tenemos planes de ir al parque temático para el fin de semana.,We have plans to go to the theme park for the weekend.,
para,for,Tengo que hacer un presupuesto y ahorrar dinero para el próximo mes.,I have to make a budget and save money for next month.,
para,for,La familia pidió una mesa para tres personas en el restaurante.,The family requested a table for three people at the restaurant.,
para,to,Ella es una luz para el mundo con su sonrisa y su actitud positiva,She is a light to the world with her smile and positive attitude.,
para,no direct translation,Estoy repitiendo esto para que se me quede grabado en la memoria.,I am repeating this so that it stays in my memory.,
para,no direct translation,Estoy poniendo señales para que se sigan el camino correcto.,I am putting up signs so that people follow the correct path.,
para,no direct translation,Los estoy llamando para que los invite a la fiesta.,I am calling them so that I can invite them to the party.,
para,no direct translation,Los estoy entrenando para que los prepare para la competencia.,I am training them so that I can prepare them for the competition.,
para,no direct translation,Tenemos que seguir trabajando duro para llegar a nuestra meta.,We have to continue working hard to reach our goal.,
para,no direct translation,Tuve que pedir prestado el dinero para llegar a fin de mes.,I had to borrow the money to make it to the end of the month.,
es,is,El sol es una estrella.,The sun is a star.,
es,is,La nieve es fría.,Snow is cold.,
es,is,Mi casa es grande y cómoda.,My house is big and comfortable.,
es,is,La manzana es una fruta muy saludable.,The apple is a very healthy fruit.,
es,is,La mesa es redonda y tiene cuatro patas.,The table is round and has four legs.,
es,is,La escuela es un lugar para aprender.,School is a place to learn.,
es,is,El perro es un animal muy leal.,The dog is a very loyal animal.,
es,is,El mar es muy grande y azul.,The sea is very big and blue.,
es,is,La comida es muy deliciosa.,The food is very delicious.,
es,is,La paz es muy importante.,Peace is very important.,
es,is,El cielo es azul durante el día y negro durante la noche.,The sky is blue during the day and black at night.,
es,is,El sol es muy caliente.,The sun is very hot.,
es,is,El verano es una estación muy cálida.,Summer is a very warm season.,
es,is,La música es muy relajante.,Music is very relaxing.,
es,is,El amor es muy poderoso.,Love is very powerful.,
es,is,Ella es una mujer.,She is a woman.,
es,is,Es lo que pienso sobre el tema.,It is what I think about the topic.,
es,is,Es lo que hemos discutido en la reunión anterior.,It is what we discussed in the previous meeting.,
es,is,Me gustaría saber que es el problema.,I would like to know what the problem is.,
es,is,¿Que es el objetivo de esta tarea?,What is the goal of this task?,
es,is,No puedo creer que no es verdad.,I can't believe it's not true.,
es,is,Me sorprende que no es más grande.,I'm surprised it's not bigger.,
es,is,Lo que es importante es que estemos todos seguros.,What is important is that we are all safe.,
es,is,Lo que es interesante es que no hemos encontrado ninguna respuesta aún.,What is interesting is that we haven't found an answer yet.,
es,is,Creo que es mejor no decir nada al respecto.,I think it's best not to say anything about it.,
es,is,Creo que es hora de irnos a casa.,I think it's time for us to go home.,
es,is,Eso es lo que estoy tratando de decirte.,That is what I am trying to tell you.,
es,is,Eso es lo que está pasando aquí.,That is what is happening here.,
es,is,"No sé que pasa es, pero algo anda mal.","I don't know what's going on, but something is wrong.",
es,is,¿Sabes que pasa es con el carro? No arranca.,Do you know what's going on with the car? It won't start.,
es,is,No es cierto que él tenga la razón.,It's not true that he's right.,
es,is,No es cierto que yo haya dicho eso.,It's not true that I said that.,
es,is,"Si es que hay un problema, lo resolveremos.","If there is a problem, we will resolve it.",
es,is,"Si es que lo vuelves a hacer, tendrás consecuencias.","If you do it again, you will have consequences.",
al,no direct translation,Me gusta relajarme en el sofá al final del día.,I like to relax on the couch at the end of the day.,
al,no direct translation,No estaba seguro de lo que quería hacer al principio.,I wasn't sure what I wanted to do at first.,
al,no direct translation,Tomé la decisión correcta al final.,I made the right decision in the end.,
al,no direct translation,"Cuando solté el globo, voló muy alto en el cielo.","When I released the balloon, it flew very high in the sky.",
al,no direct translation,Me sentí muy emocionada al verlo.,I felt very excited when I saw it.,
al,no direct translation,"Al entrar en el cuarto, vi a un gato durmiendo en la cama.","When I entered the room, I saw a cat sleeping in the bed.",
al,no direct translation,"Al salir de casa, me di cuenta de que había olvidado mis llaves.","When I left the house, I realized I had forgotten my keys.",
al,no direct translation,"Al llegar al parque, vi a muchos niños jugando.","When I arrived at the park, I saw many children playing.",
al,no direct translation,"Al caminar por el bosque, vi muchos animales diferentes.","When I walked through the forest, I saw many different animals.",
al,no direct translation,Me sentí muy descansada al despertar.,I felt very rested when I woke up.,
al,no direct translation,Me sentí muy feliz al sentir el sol en mi cara.,I felt very happy when I felt the sun on my face.,
al,no direct translation,Empecé a bailar al escuchar la música.,I started dancing when I heard the music.,
al,no direct translation,Me di cuenta de que el pastel era muy dulce al probarlo.,I realized the cake was very sweet when I tasted it.,
al,no direct translation,Vi que era muy tarde al mirar el reloj.,I saw that it was very late when I looked at the clock.,
al,no direct translation,Me emocioné con la historia al leer el libro.,I was excited by the story when I read the book.,
al,no direct translation,Es importante tomar su medicamento tres veces al día para mantenerse saludable.,It is important to take your medication three times a day to stay healthy.,
al,no direct translation,Estaba lloviendo fuertemente afuera mientras yo estaba cocinando al mismo tiempo.,It was raining heavily outside while I was cooking at the same time.,
al,no direct translation,Mi hermano y yo estábamos viendo televisión en el living al mismo tiempo que mi madre estaba haciendo la cena en la cocina.,My brother and I were watching television in the living room at the same time that my mother was making dinner in the kitchen.,
al,no direct translation,Los estudiantes deben respetar a sus maestros al igual que ellos deben respetar a los estudiantes.,Students must respect their teachers just as they must respect the students.,
al,no direct translation,Mi vecina siempre se viste con ropa elegante al igual que una celebridad.,My neighbor always dresses in elegant clothing just like a celebrity.,
al,no direct translation,El perro duerme al lado de la chimenea.,The dog sleeps next to the fireplace.,
al,no direct translation,La tienda está al lado de la parada de autobús.,The store is next to the bus stop.,
al,no direct translation,Juan trabaja al tiempo que estudia.,Juan works while he studies.,
al,no direct translation,El avión despega al tiempo que el sol se pone.,The plane takes off while the sun sets.,
al,no direct translation,"Al día siguiente, me desperté temprano para hacer ejercicio.","The following day, I woke up early to exercise.",
al,no direct translation,"Al día siguiente de la fiesta, todos tenían resaca.","The day after the party, everyone had a hangover.",
al,no direct translation,Al final de la calle hay un parque.,"At the end of the street, there is a park.",
al,no direct translation,"Al final de la presentación, el orador hizo una pregunta al público.","At the end of the presentation, the speaker asked the audience a question.",
al,no direct translation,Había una multitud en torno al artista callejero.,There was a crowd around the street artist.,
al,no direct translation,La mesa redonda estaba rodeada de sillas en torno al centro.,The round table was surrounded by chairs around the center.,
al,no direct translation,"Trabajé mucho para ahorrar dinero y, al cabo, pude comprar el coche de mis sueños.","I worked hard to save money and, in the end, I was able to buy the car of my dreams.",
al,no direct translation,"Estudiamos el problema detenidamente y, al cabo, encontramos la solución.","We studied the problem carefully and, in the end, we found the solution.",
